timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787415198.4587176,100.857,0,0,100,1946
1787415199.4848597,101.883,0,0,100,1946
1787415200.5108595,102.909,0,0,100,1946
1787415201.5386004,103.937,0,0,100,1946
1787415202.5647755,104.963,0,0,100,1946
1787415203.594562,105.993,0,0,100,1946
1787415204.6211004,107.019,0,0,100,1946
1787415205.6472754,108.045,0,0,100,1946
1787415206.6775825,109.076,0,0,100,1946
1787415207.7069547,110.105,0,0,99,1946
1787415208.7333543,111.131,0,0,100,1946
1787415209.7661686,112.164,0,0,100,1946
1787415210.7987747,113.197,0,0,100,1946
1787415211.8267295,114.225,0,0,100,1946
1787415212.8544502,115.253,0,0,100,1946
1787415213.880716,116.279,0,0,100,1946
1787415214.909467,117.308,0,0,100,1946
1787415215.939992,118.338,0,0,100,1946
1787415216.9703362,119.368,0,0,100,1946
1787415218.000952,120.399,0,0,99,1946
1787415219.0300338,121.428,0,0,100,1946
1787415220.0586567,122.457,0,0,100,1946
1787415221.0878835,123.486,0,0,100,1946
1787415222.1207879,124.519,0,0,100,1946
1787415223.147003,125.545,0,0,100,1946
1787415224.173656,126.572,0,0,100,1946
1787415225.1999269,127.598,0,0,100,1946
1787415226.2316148,128.63,0,0,100,1946
1787415227.2655773,129.664,0,0,100,1946
1787415228.3001413,130.698,0,0,100,1946
1787415229.328883,131.727,0,0,100,1946
1787415230.3589385,132.757,0,0,100,1946
1787415231.3910482,133.789,0,0,100,1946
1787415232.4176033,134.816,0,0,100,1946
1787415233.4464247,135.845,0,0,100,1946
1787415234.473305,136.871,0,0,100,1946
1787415235.5023084,137.9,0,0,100,1946
1787415236.531759,138.93,0,0,99,1946
1787415237.5590277,139.957,0,0,100,1946
1787415238.5891888,140.987,0,0,100,1946
1787415239.6202514,142.018,0,0,100,1946
1787415240.6474943,143.046,0,0,100,1946
1787415241.676946,144.075,0,0,100,1946
1787415242.7057135,145.104,0,0,100,1946
1787415243.733613,146.132,0,0,100,1946
1787415244.7605035,147.159,0,0,100,1946
1787415245.7932243,148.191,0,0,100,1946
1787415246.823813,149.222,0,0,99,1946
1787415247.8516064,150.25,0,0,100,1946
1787415248.8813236,151.279,0,0,100,1946
1787415249.9082298,152.306,0,0,100,1946
1787415250.935841,153.334,0,0,100,1946
1787415251.9655814,154.364,0,0,100,1946
1787415252.9921916,155.39,0,0,100,1946
1787415254.0259922,156.424,0,0,100,1946
1787415255.0594478,157.458,0,0,100,1946
1787415256.0920873,158.49,0,0,99,1946
1787415257.1221313,159.52,0,0,100,1946
1787415258.1497762,160.548,0,0,100,1946
1787415259.1810515,161.579,0,0,100,1946
1787415260.2086427,162.607,0,0,100,1946
1787415261.23904,163.637,0,0,100,1946
